pollster,numeric_grade,pollscore,state,end_date,candidate_name,sample_size,pct
Emerson,2.9,-1.1,Maryland,5/8/24,Donald Trump,1115,34.5
Emerson,2.9,-1.1,Maryland,5/8/24,Joe Biden,1115,49.9
Emerson,2.9,-1.1,Maryland,5/8/24,Donald Trump,1115,32.5
Emerson,2.9,-1.1,Maryland,5/8/24,Robert F. Kennedy,1115,5.8
Emerson,2.9,-1.1,Maryland,5/8/24,Cornel West,1115,3
Emerson,2.9,-1.1,Maryland,5/8/24,Jill Stein,1115,1
PPP,1.4,0,Maryland,5/7/24,Joe Biden,719,60
PPP,1.4,0,Maryland,5/7/24,Donald Trump,719,32
Cherry Communications,1,0.2,Florida,5/7/24,Joe Biden,609,42
Cherry Communications,1,0.2,Florida,5/7/24,Donald Trump,609,51
Cherry Communications,1,0.2,Florida,5/7/24,Joe Biden,609,37
Cherry Communications,1,0.2,Florida,5/7/24,Donald Trump,609,46
Cherry Communications,1,0.2,Florida,5/7/24,Robert F. Kennedy,609,10
Quinnipiac,2.8,-0.5,Wisconsin,5/6/24,Joe Biden,1457,50
Quinnipiac,2.8,-0.5,Wisconsin,5/6/24,Donald Trump,1457,44
Quinnipiac,2.8,-0.5,Wisconsin,5/6/24,Joe Biden,1457,40
Quinnipiac,2.8,-0.5,Wisconsin,5/6/24,Donald Trump,1457,39
Quinnipiac,2.8,-0.5,Wisconsin,5/6/24,Robert F. Kennedy,1457,12
Quinnipiac,2.8,-0.5,Wisconsin,5/6/24,Cornel West,1457,1
Quinnipiac,2.8,-0.5,Wisconsin,5/6/24,Jill Stein,1457,4
Cygnal,2.1,-1.1,North Carolina,5/5/24,Joe Biden,600,38.1
Cygnal,2.1,-1.1,North Carolina,5/5/24,Donald Trump,600,42.6
Cygnal,2.1,-1.1,North Carolina,5/5/24,Robert F. Kennedy,600,8.8
North Star Opinion Research,1.1,0.3,Georgia,5/5/24,Joe Biden,600,39
North Star Opinion Research,1.1,0.3,Georgia,5/5/24,Donald Trump,600,49
North Star Opinion Research,1.1,0.3,Georgia,5/5/24,Joe Biden,600,33
North Star Opinion Research,1.1,0.3,Georgia,5/5/24,Donald Trump,600,41
North Star Opinion Research,1.1,0.3,Georgia,5/5/24,Robert F. Kennedy,600,13
Redfield & Wilton Strategies,1.8,0.4,Arizona,5/4/24,Joe Biden,529,42
Redfield & Wilton Strategies,1.8,0.4,Arizona,5/4/24,Donald Trump,529,44
Redfield & Wilton Strategies,1.8,0.4,Arizona,5/4/24,Robert F. Kennedy,529,7
Redfield & Wilton Strategies,1.8,0.4,Arizona,5/4/24,Jill Stein,529,2
Redfield & Wilton Strategies,1.8,0.4,Florida,5/4/24,Joe Biden,586,38
Redfield & Wilton Strategies,1.8,0.4,Florida,5/4/24,Donald Trump,586,47
Redfield & Wilton Strategies,1.8,0.4,Florida,5/4/24,Robert F. Kennedy,586,6
Redfield & Wilton Strategies,1.8,0.4,Florida,5/4/24,Jill Stein,586,0
Redfield & Wilton Strategies,1.8,0.4,Georgia,5/4/24,Joe Biden,486,38
Redfield & Wilton Strategies,1.8,0.4,Georgia,5/4/24,Donald Trump,486,43
Redfield & Wilton Strategies,1.8,0.4,Georgia,5/4/24,Robert F. Kennedy,486,5
Redfield & Wilton Strategies,1.8,0.4,Georgia,5/4/24,Jill Stein,486,0
Redfield & Wilton Strategies,1.8,0.4,Michigan,5/4/24,Joe Biden,522,37
Redfield & Wilton Strategies,1.8,0.4,Michigan,5/4/24,Donald Trump,522,43
Redfield & Wilton Strategies,1.8,0.4,Michigan,5/4/24,Robert F. Kennedy,522,7
Redfield & Wilton Strategies,1.8,0.4,Michigan,5/4/24,Jill Stein,522,1
Redfield & Wilton Strategies,1.8,0.4,North Carolina,5/4/24,Joe Biden,553,37
Redfield & Wilton Strategies,1.8,0.4,North Carolina,5/4/24,Donald Trump,553,44
Redfield & Wilton Strategies,1.8,0.4,North Carolina,5/4/24,Robert F. Kennedy,553,7
Redfield & Wilton Strategies,1.8,0.4,North Carolina,5/4/24,Jill Stein,553,0
Redfield & Wilton Strategies,1.8,0.4,Pennsylvania,5/4/24,Joe Biden,509,41
Redfield & Wilton Strategies,1.8,0.4,Pennsylvania,5/4/24,Donald Trump,509,43
Redfield & Wilton Strategies,1.8,0.4,Pennsylvania,5/4/24,Robert F. Kennedy,509,7
Redfield & Wilton Strategies,1.8,0.4,Pennsylvania,5/4/24,Jill Stein,509,0
Slingshot Strategies,1.4,0.1,New York,5/3/24,Joe Biden,1059,56
Slingshot Strategies,1.4,0.1,New York,5/3/24,Donald Trump,1059,37
McLaughlin,0.5,1.6,Virginia,5/1/24,Joe Biden,800,40
McLaughlin,0.5,1.6,Virginia,5/1/24,Donald Trump,800,37
McLaughlin,0.5,1.6,Virginia,5/1/24,Robert F. Kennedy,800,8
McLaughlin,0.5,1.6,Virginia,5/1/24,Cornel West,800,1
McLaughlin,0.5,1.6,Virginia,5/1/24,Jill Stein,800,2
McLaughlin,0.5,1.6,Virginia,5/1/24,Lars Mapstead,800,0.4
McLaughlin,0.5,1.6,Virginia,5/1/24,Joe Biden,800,42
McLaughlin,0.5,1.6,Virginia,5/1/24,Donald Trump,800,41
McLaughlin,0.5,1.6,Virginia,5/1/24,Jill Stein,800,3
McLaughlin,0.5,1.6,Virginia,5/1/24,Lars Mapstead,800,2
McLaughlin,0.5,1.6,Virginia,5/1/24,Joe Biden,800,48
McLaughlin,0.5,1.6,Virginia,5/1/24,Donald Trump,800,44
McLaughlin,0.5,1.6,Minnesota,5/1/24,Joe Biden,600,40
McLaughlin,0.5,1.6,Minnesota,5/1/24,Donald Trump,600,40
McLaughlin,0.5,1.6,Minnesota,5/1/24,Robert F. Kennedy,600,9
McLaughlin,0.5,1.6,Minnesota,5/1/24,Cornel West,600,1
McLaughlin,0.5,1.6,Minnesota,5/1/24,Jill Stein,600,1
McLaughlin,0.5,1.6,Minnesota,5/1/24,Lars Mapstead,600,0.5
McLaughlin,0.5,1.6,Minnesota,5/1/24,Joe Biden,600,41
McLaughlin,0.5,1.6,Minnesota,5/1/24,Donald Trump,600,46
McLaughlin,0.5,1.6,Minnesota,5/1/24,Jill Stein,600,3
McLaughlin,0.5,1.6,Minnesota,5/1/24,Lars Mapstead,600,1
McLaughlin,0.5,1.6,Minnesota,5/1/24,Joe Biden,600,46
McLaughlin,0.5,1.6,Minnesota,5/1/24,Donald Trump,600,49
Fabrizio/Impact,1.7,-0.3,Pennsylvania,4/30/24,Joe Biden,600,45
Fabrizio/Impact,1.7,-0.3,Pennsylvania,4/30/24,Donald Trump,600,49
Fabrizio/Impact,1.7,-0.3,Pennsylvania,4/30/24,Joe Biden,600,41
Fabrizio/Impact,1.7,-0.3,Pennsylvania,4/30/24,Donald Trump,600,46
Fabrizio/Impact,1.7,-0.3,Pennsylvania,4/30/24,Jill Stein,600,5
Fabrizio/Impact,1.7,-0.3,Pennsylvania,4/30/24,Chase Oliver,600,3
Digital Research,1.4,0.2,Other,4/30/24,Joe Biden,609,40
Digital Research,1.4,0.2,Other,4/30/24,Donald Trump,609,41
Digital Research,1.4,0.2,Other,4/30/24,Robert F. Kennedy,609,10
Digital Research,1.4,0.2,Other,4/30/24,Jill Stein,609,6
Digital Research,1.4,0.2,Other,4/30/24,Cornel West,609,1
Digital Research,1.4,0.2,Other,4/30/24,Joe Biden,609,41
Digital Research,1.4,0.2,Other,4/30/24,Donald Trump,609,41
Digital Research,1.4,0.2,Other,4/30/24,Robert F. Kennedy,609,11
Digital Research,1.4,0.2,Other,4/30/24,Jill Stein,609,6
Digital Research,1.4,0.2,Other,4/30/24,Cornel West,609,1
Digital Research,1.4,0.2,Other,4/30/24,Joe Biden,609,41
Digital Research,1.4,0.2,Other,4/30/24,Donald Trump,609,42
Digital Research,1.4,0.2,Other,4/30/24,Robert F. Kennedy,609,11
Digital Research,1.4,0.2,Other,4/30/24,Jill Stein,609,6
Digital Research,1.4,0.2,Other,4/30/24,Joe Biden,609,42
Digital Research,1.4,0.2,Other,4/30/24,Donald Trump,609,43
Digital Research,1.4,0.2,Other,4/30/24,Robert F. Kennedy,609,15
Digital Research,1.4,0.2,Other,4/30/24,Joe Biden,609,51
Digital Research,1.4,0.2,Other,4/30/24,Donald Trump,609,49
Data Orbital,2.9,-0.9,Arizona,4/29/24,Joe Biden,550,38.8
Data Orbital,2.9,-0.9,Arizona,4/29/24,Donald Trump,550,38.1
Data Orbital,2.9,-0.9,Arizona,4/29/24,Robert F. Kennedy,550,13.5
Emerson,2.9,-1.1,Arizona,4/29/24,Joe Biden,1000,47.7
Emerson,2.9,-1.1,Arizona,4/29/24,Donald Trump,1000,52.3
Emerson,2.9,-1.1,Arizona,4/29/24,Joe Biden,1000,40.2
Emerson,2.9,-1.1,Arizona,4/29/24,Donald Trump,1000,43.6
Emerson,2.9,-1.1,Arizona,4/29/24,Robert F. Kennedy,1000,8.5
Emerson,2.9,-1.1,Arizona,4/29/24,Cornel West,1000,0.9
Emerson,2.9,-1.1,Arizona,4/29/24,Jill Stein,1000,0.7
Emerson,2.9,-1.1,Georgia,4/29/24,Joe Biden,1000,49.2
Emerson,2.9,-1.1,Georgia,4/29/24,Donald Trump,1000,50.8
Emerson,2.9,-1.1,Georgia,4/29/24,Joe Biden,1000,39
Emerson,2.9,-1.1,Georgia,4/29/24,Donald Trump,1000,45.1
Emerson,2.9,-1.1,Georgia,4/29/24,Robert F. Kennedy,1000,4.8
Emerson,2.9,-1.1,Georgia,4/29/24,Cornel West,1000,1.8
Emerson,2.9,-1.1,Georgia,4/29/24,Jill Stein,1000,1.5
Emerson,2.9,-1.1,Pennsylvania,4/29/24,Joe Biden,1000,48.8
Emerson,2.9,-1.1,Pennsylvania,4/29/24,Donald Trump,1000,51.2
Emerson,2.9,-1.1,Pennsylvania,4/29/24,Joe Biden,1000,40.8
Emerson,2.9,-1.1,Pennsylvania,4/29/24,Donald Trump,1000,45
Emerson,2.9,-1.1,Pennsylvania,4/29/24,Robert F. Kennedy,1000,5.5
Emerson,2.9,-1.1,Pennsylvania,4/29/24,Cornel West,1000,0.8
Emerson,2.9,-1.1,Pennsylvania,4/29/24,Jill Stein,1000,1
Emerson,2.9,-1.1,Michigan,4/29/24,Joe Biden,1000,47.9
Emerson,2.9,-1.1,Michigan,4/29/24,Donald Trump,1000,52.1
Emerson,2.9,-1.1,Michigan,4/29/24,Joe Biden,1000,42.1
Emerson,2.9,-1.1,Michigan,4/29/24,Donald Trump,1000,43.2
Emerson,2.9,-1.1,Michigan,4/29/24,Robert F. Kennedy,1000,5
Emerson,2.9,-1.1,Michigan,4/29/24,Cornel West,1000,0.7
Emerson,2.9,-1.1,Michigan,4/29/24,Jill Stein,1000,0.8
Emerson,2.9,-1.1,North Carolina,4/29/24,Joe Biden,1000,48.1
Emerson,2.9,-1.1,North Carolina,4/29/24,Donald Trump,1000,51.9
Emerson,2.9,-1.1,North Carolina,4/29/24,Joe Biden,1000,37.2
Emerson,2.9,-1.1,North Carolina,4/29/24,Donald Trump,1000,46.3
Emerson,2.9,-1.1,North Carolina,4/29/24,Robert F. Kennedy,1000,5.6
Emerson,2.9,-1.1,North Carolina,4/29/24,Cornel West,1000,1.2
Emerson,2.9,-1.1,North Carolina,4/29/24,Jill Stein,1000,1.2
Emerson,2.9,-1.1,Nevada,4/29/24,Joe Biden,1000,49.3
Emerson,2.9,-1.1,Nevada,4/29/24,Donald Trump,1000,50.7
Emerson,2.9,-1.1,Nevada,4/29/24,Joe Biden,1000,37.1
Emerson,2.9,-1.1,Nevada,4/29/24,Donald Trump,1000,42.1
Emerson,2.9,-1.1,Nevada,4/29/24,Robert F. Kennedy,1000,7.7
Emerson,2.9,-1.1,Nevada,4/29/24,Cornel West,1000,1.6
Emerson,2.9,-1.1,Nevada,4/29/24,Jill Stein,1000,0.9
Emerson,2.9,-1.1,Wisconsin,4/29/24,Joe Biden,1000,48.4
Emerson,2.9,-1.1,Wisconsin,4/29/24,Donald Trump,1000,51.6
Emerson,2.9,-1.1,Wisconsin,4/29/24,Joe Biden,1000,40.4
Emerson,2.9,-1.1,Wisconsin,4/29/24,Donald Trump,1000,44.7
Emerson,2.9,-1.1,Wisconsin,4/29/24,Robert F. Kennedy,1000,6.4
Emerson,2.9,-1.1,Wisconsin,4/29/24,Cornel West,1000,0.6
Emerson,2.9,-1.1,Wisconsin,4/29/24,Jill Stein,1000,0.8
Fabrizio/Impact,1.7,-0.3,Virginia,4/28/24,Joe Biden,500,43
Fabrizio/Impact,1.7,-0.3,Virginia,4/28/24,Donald Trump,500,42
Meeting Street Insights,1.4,0.2,North Carolina,4/28/24,Joe Biden,500,35
Meeting Street Insights,1.4,0.2,North Carolina,4/28/24,Donald Trump,500,40
Meeting Street Insights,1.4,0.2,North Carolina,4/28/24,Robert F. Kennedy,500,11
Meeting Street Insights,1.4,0.2,North Carolina,4/28/24,Jill Stein,500,2
Meeting Street Insights,1.4,0.2,North Carolina,4/28/24,Charles Ballay,500,2
PPP,1.4,0,Other,4/25/24,Joe Biden,737,34
PPP,1.4,0,Other,4/25/24,Donald Trump,737,57
YouGov,3,-1.1,Pennsylvania,4/25/24,Joe Biden,1288,49
YouGov,3,-1.1,Pennsylvania,4/25/24,Donald Trump,1288,50
YouGov,3,-1.1,Michigan,4/25/24,Joe Biden,1262,51
YouGov,3,-1.1,Michigan,4/25/24,Donald Trump,1262,49
YouGov,3,-1.1,Michigan,4/25/24,Joe Biden,1262,45
YouGov,3,-1.1,Michigan,4/25/24,Donald Trump,1262,43
YouGov,3,-1.1,Michigan,4/25/24,Robert F. Kennedy,1262,9
YouGov,3,-1.1,Michigan,4/25/24,Jill Stein,1262,3
YouGov,3,-1.1,Wisconsin,4/25/24,Joe Biden,1226,49
YouGov,3,-1.1,Wisconsin,4/25/24,Donald Trump,1226,50
YouGov,3,-1.1,Wisconsin,4/25/24,Joe Biden,1226,44
YouGov,3,-1.1,Wisconsin,4/25/24,Donald Trump,1226,48
YouGov,3,-1.1,Wisconsin,4/25/24,Jill Stein,1226,8
Muhlenberg,2.8,-1,Pennsylvania,4/25/24,Joe Biden,417,41
Muhlenberg,2.8,-1,Pennsylvania,4/25/24,Donald Trump,417,44
Muhlenberg,2.8,-1,Pennsylvania,4/25/24,Joe Biden,417,35
Muhlenberg,2.8,-1,Pennsylvania,4/25/24,Donald Trump,417,35
Muhlenberg,2.8,-1,Pennsylvania,4/25/24,Robert F. Kennedy,417,18
YouGov,3,-1.1,Texas,4/22/24,Joe Biden,1200,36
YouGov,3,-1.1,Texas,4/22/24,Donald Trump,1200,45
YouGov,3,-1.1,Texas,4/22/24,Robert F. Kennedy,1200,8
YouGov,3,-1.1,Texas,4/22/24,Cornel West,1200,2
YouGov,3,-1.1,Texas,4/22/24,Jill Stein,1200,2
YouGov,3,-1.1,Texas,4/22/24,Joe Biden,1200,40
YouGov,3,-1.1,Texas,4/22/24,Donald Trump,1200,48
Kaplan Strategies,2,-0.9,Arizona,4/21/24,Joe Biden,874,43
Kaplan Strategies,2,-0.9,Arizona,4/21/24,Donald Trump,874,47
Kaplan Strategies,2,-0.9,Michigan,4/21/24,Joe Biden,804,36
Kaplan Strategies,2,-0.9,Michigan,4/21/24,Donald Trump,804,51
Kaplan Strategies,2,-0.9,Pennsylvania,4/21/24,Joe Biden,802,41
Kaplan Strategies,2,-0.9,Pennsylvania,4/21/24,Donald Trump,802,46
Kaplan Strategies,2,-0.9,Wisconsin,4/21/24,Joe Biden,802,38
Kaplan Strategies,2,-0.9,Wisconsin,4/21/24,Donald Trump,802,48
John Zogby Strategies,1.8,0,Other,4/21/24,Joe Biden,513,29.4
John Zogby Strategies,1.8,0,Other,4/21/24,Robert F. Kennedy,513,56
John Zogby Strategies,1.8,0,Other,4/21/24,Donald Trump,513,55.6
John Zogby Strategies,1.8,0,Other,4/21/24,Robert F. Kennedy,513,31.4
John Zogby Strategies,1.8,0,Other,4/21/24,Joe Biden,248,37.1
John Zogby Strategies,1.8,0,Other,4/21/24,Robert F. Kennedy,248,50.1
John Zogby Strategies,1.8,0,Other,4/21/24,Donald Trump,248,47.6
John Zogby Strategies,1.8,0,Other,4/21/24,Robert F. Kennedy,248,41.3
John Zogby Strategies,1.8,0,Arizona,4/21/24,Joe Biden,630,34.1
John Zogby Strategies,1.8,0,Arizona,4/21/24,Robert F. Kennedy,630,52.2
John Zogby Strategies,1.8,0,Arizona,4/21/24,Donald Trump,630,45.5
John Zogby Strategies,1.8,0,Arizona,4/21/24,Robert F. Kennedy,630,39
John Zogby Strategies,1.8,0,Other,4/21/24,Joe Biden,385,35.2
John Zogby Strategies,1.8,0,Other,4/21/24,Robert F. Kennedy,385,53.1
John Zogby Strategies,1.8,0,Other,4/21/24,Donald Trump,385,44.3
John Zogby Strategies,1.8,0,Other,4/21/24,Robert F. Kennedy,385,41.6
John Zogby Strategies,1.8,0,California,4/21/24,Joe Biden,740,51.3
John Zogby Strategies,1.8,0,California,4/21/24,Robert F. Kennedy,740,40.1
John Zogby Strategies,1.8,0,California,4/21/24,Donald Trump,740,34.5
John Zogby Strategies,1.8,0,California,4/21/24,Robert F. Kennedy,740,47.3
John Zogby Strategies,1.8,0,Other,4/21/24,Joe Biden,529,42.1
John Zogby Strategies,1.8,0,Other,4/21/24,Robert F. Kennedy,529,47.9
John Zogby Strategies,1.8,0,Other,4/21/24,Donald Trump,529,35.2
John Zogby Strategies,1.8,0,Other,4/21/24,Robert F. Kennedy,529,47
John Zogby Strategies,1.8,0,Other,4/21/24,Joe Biden,411,49.1
John Zogby Strategies,1.8,0,Other,4/21/24,Robert F. Kennedy,411,40.8
John Zogby Strategies,1.8,0,Other,4/21/24,Donald Trump,411,33.2
John Zogby Strategies,1.8,0,Other,4/21/24,Robert F. Kennedy,411,49.7
John Zogby Strategies,1.8,0,Other,4/21/24,Joe Biden,310,46
John Zogby Strategies,1.8,0,Other,4/21/24,Robert F. Kennedy,310,42.3
John Zogby Strategies,1.8,0,Other,4/21/24,Donald Trump,310,36.1
John Zogby Strategies,1.8,0,Other,4/21/24,Robert F. Kennedy,310,42.3
John Zogby Strategies,1.8,0,Florida,4/21/24,Joe Biden,749,40.1
John Zogby Strategies,1.8,0,Florida,4/21/24,Robert F. Kennedy,749,47.4
John Zogby Strategies,1.8,0,Florida,4/21/24,Donald Trump,749,47.8
John Zogby Strategies,1.8,0,Florida,4/21/24,Robert F. Kennedy,749,37.3
John Zogby Strategies,1.8,0,Georgia,4/21/24,Joe Biden,635,41
John Zogby Strategies,1.8,0,Georgia,4/21/24,Robert F. Kennedy,635,45.4
John Zogby Strategies,1.8,0,Georgia,4/21/24,Donald Trump,635,42.7
John Zogby Strategies,1.8,0,Georgia,4/21/24,Robert F. Kennedy,635,43.2
John Zogby Strategies,1.8,0,Other,4/21/24,Joe Biden,301,41.5
John Zogby Strategies,1.8,0,Other,4/21/24,Robert F. Kennedy,301,47.5
John Zogby Strategies,1.8,0,Other,4/21/24,Donald Trump,301,26.6
John Zogby Strategies,1.8,0,Other,4/21/24,Robert F. Kennedy,301,49.6
John Zogby Strategies,1.8,0,Other,4/21/24,Joe Biden,309,24.6
John Zogby Strategies,1.8,0,Other,4/21/24,Robert F. Kennedy,309,59.9
John Zogby Strategies,1.8,0,Other,4/21/24,Donald Trump,309,53.8
John Zogby Strategies,1.8,0,Other,4/21/24,Robert F. Kennedy,309,32
John Zogby Strategies,1.8,0,Other,4/21/24,Joe Biden,643,45.6
John Zogby Strategies,1.8,0,Other,4/21/24,Robert F. Kennedy,643,43
John Zogby Strategies,1.8,0,Other,4/21/24,Donald Trump,643,36.5
John Zogby Strategies,1.8,0,Other,4/21/24,Robert F. Kennedy,643,47.7
John Zogby Strategies,1.8,0,Other,4/21/24,Joe Biden,418,38.6
John Zogby Strategies,1.8,0,Other,4/21/24,Robert F. Kennedy,418,48
John Zogby Strategies,1.8,0,Other,4/21/24,Donald Trump,418,44.6
John Zogby Strategies,1.8,0,Other,4/21/24,Robert F. Kennedy,418,42.2
John Zogby Strategies,1.8,0,Iowa,4/21/24,Joe Biden,405,38.7
John Zogby Strategies,1.8,0,Iowa,4/21/24,Robert F. Kennedy,405,49.8
John Zogby Strategies,1.8,0,Iowa,4/21/24,Donald Trump,405,38.8
John Zogby Strategies,1.8,0,Iowa,4/21/24,Robert F. Kennedy,405,44.8
John Zogby Strategies,1.8,0,Other,4/21/24,Joe Biden,410,38.8
John Zogby Strategies,1.8,0,Other,4/21/24,Robert F. Kennedy,410,50.7
John Zogby Strategies,1.8,0,Other,4/21/24,Donald Trump,410,43.8
John Zogby Strategies,1.8,0,Other,4/21/24,Robert F. Kennedy,410,42.2
John Zogby Strategies,1.8,0,Other,4/21/24,Joe Biden,402,29.4
John Zogby Strategies,1.8,0,Other,4/21/24,Robert F. Kennedy,402,60.9
John Zogby Strategies,1.8,0,Other,4/21/24,Donald Trump,402,51.5
John Zogby Strategies,1.8,0,Other,4/21/24,Robert F. Kennedy,402,35.1
John Zogby Strategies,1.8,0,Other,4/21/24,Joe Biden,501,34.6
John Zogby Strategies,1.8,0,Other,4/21/24,Robert F. Kennedy,501,51.2
John Zogby Strategies,1.8,0,Other,4/21/24,Donald Trump,501,51.2
John Zogby Strategies,1.8,0,Other,4/21/24,Robert F. Kennedy,501,36.3
John Zogby Strategies,1.8,0,Other,4/21/24,Joe Biden,350,35.1
John Zogby Strategies,1.8,0,Other,4/21/24,Robert F. Kennedy,350,53.1
John Zogby Strategies,1.8,0,Other,4/21/24,Donald Trump,350,37.1
John Zogby Strategies,1.8,0,Other,4/21/24,Robert F. Kennedy,350,42.9
John Zogby Strategies,1.8,0,Maryland,4/21/24,Joe Biden,530,53.4
John Zogby Strategies,1.8,0,Maryland,4/21/24,Robert F. Kennedy,530,34.8
John Zogby Strategies,1.8,0,Maryland,4/21/24,Donald Trump,530,33.7
John Zogby Strategies,1.8,0,Maryland,4/21/24,Robert F. Kennedy,530,45.1
John Zogby Strategies,1.8,0,Massachusetts,4/21/24,Joe Biden,534,47.9
John Zogby Strategies,1.8,0,Massachusetts,4/21/24,Robert F. Kennedy,534,42
John Zogby Strategies,1.8,0,Massachusetts,4/21/24,Donald Trump,534,33.3
John Zogby Strategies,1.8,0,Massachusetts,4/21/24,Robert F. Kennedy,534,45.9
John Zogby Strategies,1.8,0,Michigan,4/21/24,Joe Biden,640,44.6
John Zogby Strategies,1.8,0,Michigan,4/21/24,Robert F. Kennedy,640,44.3
John Zogby Strategies,1.8,0,Michigan,4/21/24,Donald Trump,640,41.1
John Zogby Strategies,1.8,0,Michigan,4/21/24,Robert F. Kennedy,640,42.4
John Zogby Strategies,1.8,0,Minnesota,4/21/24,Joe Biden,417,39.5
John Zogby Strategies,1.8,0,Minnesota,4/21/24,Robert F. Kennedy,417,46.1
John Zogby Strategies,1.8,0,Minnesota,4/21/24,Donald Trump,417,36
John Zogby Strategies,1.8,0,Minnesota,4/21/24,Robert F. Kennedy,417,47.3
John Zogby Strategies,1.8,0,Other,4/21/24,Joe Biden,423,35.3
John Zogby Strategies,1.8,0,Other,4/21/24,Robert F. Kennedy,423,51.7
John Zogby Strategies,1.8,0,Other,4/21/24,Donald Trump,423,50
John Zogby Strategies,1.8,0,Other,4/21/24,Robert F. Kennedy,423,36.7
John Zogby Strategies,1.8,0,Other,4/21/24,Joe Biden,509,36.7
John Zogby Strategies,1.8,0,Other,4/21/24,Robert F. Kennedy,509,51.7
John Zogby Strategies,1.8,0,Other,4/21/24,Donald Trump,509,45
John Zogby Strategies,1.8,0,Other,4/21/24,Robert F. Kennedy,509,41.9
John Zogby Strategies,1.8,0,Montana,4/21/24,Joe Biden,301,30.3
John Zogby Strategies,1.8,0,Montana,4/21/24,Robert F. Kennedy,301,57.9
John Zogby Strategies,1.8,0,Montana,4/21/24,Donald Trump,301,50
John Zogby Strategies,1.8,0,Montana,4/21/24,Robert F. Kennedy,301,34.9
John Zogby Strategies,1.8,0,Other,4/21/24,Joe Biden,307,38.1
John Zogby Strategies,1.8,0,Other,4/21/24,Robert F. Kennedy,307,49.9
John Zogby Strategies,1.8,0,Other,4/21/24,Donald Trump,307,46.6
John Zogby Strategies,1.8,0,Other,4/21/24,Robert F. Kennedy,307,39.4
John Zogby Strategies,1.8,0,Nevada,4/21/24,Joe Biden,517,39.3
John Zogby Strategies,1.8,0,Nevada,4/21/24,Robert F. Kennedy,517,50.9
John Zogby Strategies,1.8,0,Nevada,4/21/24,Donald Trump,517,46.3
John Zogby Strategies,1.8,0,Nevada,4/21/24,Robert F. Kennedy,517,39.6
John Zogby Strategies,1.8,0,New Hampshire,4/21/24,Joe Biden,515,41.4
John Zogby Strategies,1.8,0,New Hampshire,4/21/24,Robert F. Kennedy,515,47.1
John Zogby Strategies,1.8,0,New Hampshire,4/21/24,Donald Trump,515,39.9
John Zogby Strategies,1.8,0,New Hampshire,4/21/24,Robert F. Kennedy,515,44.5
John Zogby Strategies,1.8,0,Other,4/21/24,Joe Biden,530,48.1
John Zogby Strategies,1.8,0,Other,4/21/24,Robert F. Kennedy,530,40.7
John Zogby Strategies,1.8,0,Other,4/21/24,Donald Trump,530,39.8
John Zogby Strategies,1.8,0,Other,4/21/24,Robert F. Kennedy,530,42.1
John Zogby Strategies,1.8,0,New Mexico,4/21/24,Joe Biden,505,41.2
John Zogby Strategies,1.8,0,New Mexico,4/21/24,Robert F. Kennedy,505,46.3
John Zogby Strategies,1.8,0,New Mexico,4/21/24,Donald Trump,505,35.8
John Zogby Strategies,1.8,0,New Mexico,4/21/24,Robert F. Kennedy,505,46
John Zogby Strategies,1.8,0,New York,4/21/24,Joe Biden,749,43.9
John Zogby Strategies,1.8,0,New York,4/21/24,Robert F. Kennedy,749,44
John Zogby Strategies,1.8,0,New York,4/21/24,Donald Trump,749,38.9
John Zogby Strategies,1.8,0,New York,4/21/24,Robert F. Kennedy,749,44.5
John Zogby Strategies,1.8,0,North Carolina,4/21/24,Joe Biden,641,40.1
John Zogby Strategies,1.8,0,North Carolina,4/21/24,Robert F. Kennedy,641,49.7
John Zogby Strategies,1.8,0,North Carolina,4/21/24,Donald Trump,641,44.6
John Zogby Strategies,1.8,0,North Carolina,4/21/24,Robert F. Kennedy,641,39.3
John Zogby Strategies,1.8,0,Other,4/21/24,Joe Biden,300,29.9
John Zogby Strategies,1.8,0,Other,4/21/24,Robert F. Kennedy,300,57.9
John Zogby Strategies,1.8,0,Other,4/21/24,Donald Trump,300,51.2
John Zogby Strategies,1.8,0,Other,4/21/24,Robert F. Kennedy,300,35.6
John Zogby Strategies,1.8,0,Ohio,4/21/24,Joe Biden,643,34.3
John Zogby Strategies,1.8,0,Ohio,4/21/24,Robert F. Kennedy,643,55.2
John Zogby Strategies,1.8,0,Ohio,4/21/24,Donald Trump,643,47
John Zogby Strategies,1.8,0,Ohio,4/21/24,Robert F. Kennedy,643,39.2
John Zogby Strategies,1.8,0,Other,4/21/24,Joe Biden,391,35.6
John Zogby Strategies,1.8,0,Other,4/21/24,Robert F. Kennedy,391,50.4
John Zogby Strategies,1.8,0,Other,4/21/24,Donald Trump,391,46.4
John Zogby Strategies,1.8,0,Other,4/21/24,Robert F. Kennedy,391,43
John Zogby Strategies,1.8,0,Other,4/21/24,Joe Biden,419,39.6
John Zogby Strategies,1.8,0,Other,4/21/24,Robert F. Kennedy,419,48.9
John Zogby Strategies,1.8,0,Other,4/21/24,Donald Trump,419,38.6
John Zogby Strategies,1.8,0,Other,4/21/24,Robert F. Kennedy,419,42.1
John Zogby Strategies,1.8,0,Pennsylvania,4/21/24,Joe Biden,628,46.6
John Zogby Strategies,1.8,0,Pennsylvania,4/21/24,Robert F. Kennedy,628,42.3
John Zogby Strategies,1.8,0,Pennsylvania,4/21/24,Donald Trump,628,41.1
